doc_id	encoding	sentence	label	sentence_length
1114	utf-8	maxayeelay qofkasta oo wadanka ushaqeeya/uadeega waa wadani waa xilkas wuxuuna aaminsanyahay wadanku inuu kasareeyo xukuumad kasta cadaaladuna kaqiima badantahay waxkasta qaanuunkuna qabanayo qofwalba meeshuu dooni ha hayee	somali	223
1155	utf-8	piälinnu on errijad	livvi-karelian	19
5579	utf-8	o braster an poblans yn  ha  % a wodhya kewsel kembrek	cornish	54
4872	utf-8	xinûk sêrt  m	kurdish	13
5603	utf-8	ꭰꮉᏸꮯ ꭰꮅꮝꮥꮈꮩꮧ ꮎꮝꭹ ꭿꭰ israeli atogiyadv ꭽꮻꮎꮧꮲ ꭿꭰ ꭴꮤꮒꮧ ꭶꮩꭿ marwan alshehhi ꭸꮢꭲ ꮔꮺꮢꭹ ꭴꭽ ꮧꭺꮟꮜꮕꭿ ꭴꮴꮅ humorless ꭶꮎꮔꭺꮸꭲ ꭼꮩꮧ ꭿꭰ ꭴꮒꮑꮸ ꭿꮃꭺ ᏸꮅꮗ ꮒꭿ ꭴᏸꮳꮝꭼ ꭿꮃꭺ ꭲᏻ ᏼꮻ ꭰꮄ ꭰᏺꮁꮝꭼ ꭽꮻꮎꮧꮲ palestine	cherokee	175
4903	utf-8	apere elimenti to gbajumo ni háídrójìn náítrójìn ati kárbọ̀nù	yoruba	61
5600	utf-8	oha josuslik yoki jangovar amaliyotlar olib borishi mumkin	uzbek	58
3332	utf-8	de su  tenit una relazioni cun su cumpangiu attori de psych james roday	sardinian	71
4494	utf-8	अस्मिन् वर्षे भारतदेशस्य कर्णाटकराज्यस्य बेङ्गळूरुनगरे विद्यमानस्य विधानसौधस्य निर्मापकः मैसूरुराज्यस्य द्वितीयः मुख्यमन्त्री केङ्गल् हनूमन्तय्यः जन्म प्राप्नोत् ।	sanskrit	163
307	utf-8	yn resys ha sportys erell yma mergh pur gemmyn hedhyw	cornish	53
24	utf-8	banaba haolt de veur koraoleilen oetzunderleke huugde vaan  meter de res vaan t land löp acuut gevaar veur es gevolg vaan t breujkaseffek oonder te loupe	limburgan	153
4555	utf-8	nascinu nove forme desprissione comè a futugrafia larchitittura industriale lughjettistica par a casa è bisugnava fà li rientrà in u cuncettu darte	corsican	147
1279	utf-8	tot deze subhroep beoôrn t in  uutesturven prusisch	zeeuws	51
804	utf-8	туала редактор  с	udmurt	17
2864	utf-8	poste ŝi iĝis ekonomikistino kaj docentino	esperanto	42
5689	utf-8	orang tionghoa umumnya menganut konghucu meski ada pula sebagian sing menganut buddha kristen lan katolik bahkan masjid cheng ho nang surabaya dikelola oleh orang tionghoa lan memiliki arsitektur layaknya kelenteng	banyumasan	214
5138	utf-8	sidi lḥağ ḥsiyen d yiwen seg lawliyya n lɛerc n at weɣlis yusad seg tmurt n lmerruk ɣer tama n semɛun rrif n bgayet aseggas n  anda i dyeslul timɛemmert i yellan ar wassa lemden degs inelmaden tisreḍt	kabyle	200
131	utf-8	галта уулануудынь ехэбшэлэн тектоник хабтануудай ойротохо ба холдохо зааг эхэ газарай рифтын бүһэнүүдтэ бии болоно	buryat	114
4136	utf-8	ovaj sukob razotkrio je fundamentalnu razliku u shvatanju načina vođenja rata između hitlera i generala vermahta	serbo-croatian	112
2995	utf-8	onın en ataqlı jumısı jeti romannan ibarat bolgan joytılgan waqıttı qıdırıwda à la recherche du temps perdu shıgarması esaplanadı	karakalpak	129
1078	utf-8	poyraz kipra türk respublikası türk dili kuzey kıbrıs türk cumhuriyeti evropa hem aziya kоntinentında bir devlet	gagauz	112
2980	utf-8	bäldot patedik äbinon mö lifayels	volapük	33
1063	utf-8	בקיץ  עבר רויטר לבאיירן מינכן שם שיחק במשך שלוש עונות	hebrew	53
114	utf-8	tsutinalar i̇ngilizce tsuutina kanadada alberta bölgesinde calgaryde yaşarlar	turkish	77
1318	utf-8	a lairge portion o the kiel canal passes throu rendsburgeckernfördeit is ane o the lairgest destricts in the whole o germany	scots	124
3234	utf-8	мемлекет ішінде бекітілген ресми коды —	kazakh	39
4961	utf-8	aastagasaa tõsõl poolõl teiq tiesenhauseniq sinnäq üte ummist mõisist	võro	69
2189	utf-8	nje ọrịa ebola evd maọbụ ajọ ọrịa ọbara nke ebola ehf bụ ọrịa nke nemetụta ndị mmadụ nke nje ebola nakpata	igbo	106
5154	utf-8	ọgwụ mgbochi rabis bụ ọgwụ eji egbochi ọrịa rabis	igbo	49
3207	utf-8	separatisme ladôm na cit ngon buët tuëng bila nyang gasa keu cara cok pulang sabohsaboh wilayah	achinese	95
3375	utf-8	партията се създава в знак на несъгласие с водената от правителството на унгарския демократичен форум политика която привържениците на ищван чурка определят като недостатъчно проунгарска и недостатъчно антикомунистическа	bulgarian	220
2145	utf-8	más tarde juntórunse sudan líbia tunísia marrocos kuait argélia iémen de l sul bahrein qatar omana emirados árabes ounidos mauritánia somália i djibuti	mirandese	151
1897	utf-8	noi kea cu merko ke xeldraci bo gasnu je finti bo ciargau cu mrobio to jbena filo moi toi i	lojban	91
6142	utf-8	ലെ ഇന്ത്യൻ കാനേഷുമാരി വിവരമനുസരിച്ച് ശെഖെവാൾ ൽ  വീടുകൾ ഉണ്ട്	malayalam	60
4093	utf-8	али абы щыіэху урысейм щокіуэкі мазае буржуазнэ револуцэр	kabardian	57
726	utf-8	ὁδός erat urbis constantinopolis via principalis quae palatium imperiale et portam auream inter se conectit a quo loco incepit via egnatia	latin	138
5284	utf-8	мес иордан сувафнесыне мокшэрзятнень германарихонь державазонза	moksha	63
3564	utf-8	индустриал револуциэ индустриал револуциэшхуэ — мэкъумэш лэжьыгъэ экономикэм и хэкӏыгъу индустриал лэжьыгъэм и пыхьыгъу хъуа зэманыгъэ тхыдэм абым дежь мэкъумэш лъэпкъэгуъур трансформациэ мэхъур индустриал хъууэ	kabardian	211
1341	utf-8	πρόλογος  შესავალი — ლიტერატურული თეატრალური და მუსიკალურსცენური ნაწარმოების შესავალი ნაწილი	georgian	92
758	utf-8	di sala  ew çav li balafirekê dikeve dibîne çawa ew bi asamanan dikeve	kurdish	70
5659	utf-8	હળવદ ભારત દેશના પશ્ચિમ ભાગમાં આવેલા ગુજરાત રાજ્યના સૌરાષ્ટ્ર વિસ્તારમાં આવેલા મોરબી જિલ્લામાં આવેલા કુલ  પાંચ તાલુકાઓ પૈકીના એક એવા હળવદ તાલુકામાં આવેલું એક મહત્વનું ગામ છે	gujarati	172
1345	utf-8	ang bansa ay may populasyong umaabot sa mahigit  milyon	tagalog	55
3958	utf-8	sääl om väega uhkõ pühäsesain	võro	29
4005	utf-8	nga bankat e shkollës tek etiketat e produkteve në të gjithë botën	albanian	66
2294	utf-8	awon efin to unjade ti won ba jo sulfuru nina unje lilo bi apakokoro be sini awon adalu ogun to ni sulfuru ninu je lilo bi amurun balm ati apaafomo	yoruba	147
3855	utf-8	naakaii łizhiní bikéyahdi dóó tó wónaanídi bilagáana bikéyahdi díí tsídii tʼóó ahayóí	navajo	85
1442	utf-8	މަޖިލީހުގެ ރައީސަކު އިންތިޚާބުވުމާއެކު، ވަގުތީ ރައީސް ރިޔާސަތުން ވަކިވެއެވެ	dhivehi	75
2946	utf-8	ئارسلان بابا ئەھمەدنى تەربىيلەپ يېتىشتۈرۈشكە باشلايدۇ ۋە ئاخىرى ئەھمەد مەنىۋىىي كامالەت دەرىجىسىگە يېتىدۇشۆھرىتى تەرەپتەرەپكە تارقايدۇ	uighur	134
1607	utf-8	спб петербургское востоковедение	udmurt	32
626	utf-8	ахуыргонды зонадон хъуыдыкæнынад здæхт у ирзонынадмæ	ossetian	52
2873	utf-8	kuaeh dicicipi dhisit esih kurang apa ya nganah didandani dhisit	banyumasan	64
3034	utf-8	واستخدمت الكلمة قرب نظراً لأن هذه النقطة قد لا تكون في وسط المنطقة الزمنية؛ كما يتم تعريف المناطق الزمنية سياسيا، حتى تلك المراكز والحدود، وهذا يؤدي في كثير من الأحيان ألا تكون خطوط الطول من مضاعفات °	arabic	200
5231	utf-8	رىئېۇ بۇنى خاندەمىرنىڭ تۇنجى ئەسىرى دەپ قارىغان	uighur	47
178	utf-8	zaradi svoje nesmrtnosti je živel dolgo življenje bil je priča smrti svojega brata in nešteto drugih ter skozi leta osvojil mnoga srca tako moških kot žensk	slovene	156
6575	utf-8	аларның шулай ук финанскредитлау өлкәсендә өлешләре зур була	tatar	60
5002	utf-8	бу сүһүөх араас ыарыыларыгар көмөлөһөр диэн этэллэр	yakut	51
5189	utf-8	з  активних мешканців працювали  особи  чоловіки та  жінок безробітними було   чоловік та  жінки	ukrainian	96
6118	utf-8	marx cuntinou a atacar bakunin ls angleses assustados cula bioléncia associada a la quemuna formórun ua federaçon outónoma ls blanquistas franceses renunciórun bakunin fui spulso	mirandese	178
5808	utf-8	оренбург  режиссёрпостановщик р	russian	31
4231	utf-8	era tuyinza okufuna embeera y’okwekubagiza bwe tuba tulina kye tugaanyi tulimbye oba kye tukumpanyizza bino byonna ne bituleetera okulowooza nti tukoze kya buswaavu ne twennyika n’okwesaasira	luganda	191
1547	utf-8	per il success dals naziunalsocialists è la finala stà decisiv il consentiment general en parts creschentas da la «cuminanza tudestga» l’emprim a basa d’ina congruenza areguard las ideas politicas ed ideologicas en l’ulteriur andament lura era pervi dals success economics e meglieraments sociopolitics ils quals eran da resguardar sco privilegisaziun envers minoritads	romansh	369
2620	utf-8	йисан агьалияр сиягьдиз къачунин малуматрив кьурвал хуьре  касди уьмуьр гьалзавай	lezghian	81
241	utf-8	british journal of criminology	portuguese	30
2304	utf-8	“enzitoya bw’eba mu kiwummulo esigala mu kiwummulo oba bw’eba mu mugendo etambulira mu ng’enda ey’entakyuka okutuusa nga eteekeddwako empalirizo envannyuma	luganda	155
2435	utf-8	тукуруи порт	kazakh	12
2625	utf-8	иисус христос эта пора узис	komi-permyak	27
5984	utf-8	nagsimula ito kay frederick winslow taylor noong s at s para sa mga pagawaang industriyal	tagalog	89
2061	utf-8	sites or districts across  minnesota state parks are on the national register of historic places nrhp including  parks with developments constructed by new dealera job creation programs in the s	english	194
4868	utf-8	dėdlis šmuots lietoviu atdikielė i latvėjė xix omžiou	samogitian	53
3630	utf-8	di nav zanyaran de nêrîneke hevpar bo avakirin û pêşxistina berpêbûniya zayendî çawa pêktê tune ye	kurdish	98
5872	utf-8	actualmente é a sede do senado da frança	portuguese	40
5824	utf-8	mpule gompieno o nale setlankana sa boemo jo bo kwa godimo sa dithuto tsa maranyane a dipolotiki dipolotiki tsa itsholelo ya mafatsheftshe go tsweng kwa mmadikolo wa columbia mo toropokgolo new york	tswana	198
3687	utf-8	el evangelio de marcos se inicia con este acontecimiento al que todos los evangelistas conceden una gran trascendencia	chavacano	118
4084	utf-8	އަދި ﷲއަށް އެނގޭފަދައިން އެފަދަ މީހުނަށް ޣައިބުގައިވާ ހުރިހާކަމެއް އެނގޭނެއެވެ	dhivehi	78
3988	utf-8	se oppone al notion que il es christo que opera reconciliation expiation e sanctification in le credente	interlingua	104
1736	utf-8	ليلة  مايو  دخل مسلحون داعش مدينة الرمادي، عاصمة محافظة الأنبار ، وذلك باستخدام ست سيارات ملغومة شبه متزامنةكما أصدر داعش رسالة صوتية مسجلة لأبو بكر البغدادي يدعو جميع المسلمين للقتال ضد الحكومة العراقية في صلاح الدين والأنبار ،مدعيا أن هذا واجبهم كمسلمين	arabic	255
1582	utf-8	tarirai ndinokudzai chakavanzika hatingavati tose asi tichashandurwa tose pakarepo nokubwaira kweziso nehwamanda yokupedzisira nokuti hwamanda icharira ipapo vakafa vachanutswa nokusawora nesu tichashandurwa nokuti ichi chinowora chinofanira kufuka kusawora nechichi chinofa chinofanira kufuka kusafa	shona	300
5452	utf-8	lisúsu communauté na bino ezali ntángo esúsu mpé kosalisa milúlú tǒ mpé ekoki kopɛsɛ yɔ̂ tolí na makambo matáli kelási tǒ mpé mosálá mwa bayékoli tɔ̌ mpé lisúsu ekoki kopɛsɛ yɔ̂ tolí na makambo ma yɔ̂	lingala	200
